"STATISTIC","Statistic Label","TLIST(A1)","Census Year","C04167V04938","Electoral Divisions","UNIT","VALUE"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e8c-13a3-e055-000000000001","Lady's Island, Wexford","Number","319"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e95-13a3-e055-000000000001","Limerick, Wexford","Number","532"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e96-13a3-e055-000000000001","Marshalstown, Wexford","Number","548"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e97-13a3-e055-000000000001","Mayglass, Wexford","Number","301"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e9f-13a3-e055-000000000001","Monamolin, Wexford","Number","426"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ea0-13a3-e055-000000000001","Monaseed, Wexford","Number","346"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ea1-13a3-e055-000000000001","Moyacomb, Wexford","Number","215"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ea2-13a3-e055-000000000001","New Ross Rural, Wexford","Number","2095"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eac-13a3-e055-000000000001","New Ross Urban, Wexford","Number","2017"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ead-13a3-e055-000000000001","Newbawn, Wexford","Number","292"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eae-13a3-e055-000000000001","Newcastle, Wexford","Number","255"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eaf-13a3-e055-000000000001","Newtownbarry, Wexford","Number","1206"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ebb-13a3-e055-000000000001","Old Ross, Wexford","Number","242"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eb0-13a3-e055-000000000001","Oldcourt, Wexford","Number","368"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ebc-13a3-e055-000000000001","Rathaspick, Wexford","Number","935"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ebd-13a3-e055-000000000001","Rathroe, Wexford","Number","462"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ec8-13a3-e055-000000000001","Rochestown, Wexford","Number","127"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ec9-13a3-e055-000000000001","Rosbercon Urban, Wexford","Number","319"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eca-13a3-e055-000000000001","Rossard, Wexford","Number","260"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ecb-13a3-e055-000000000001","Rosslare, Wexford","Number","1191"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ecc-13a3-e055-000000000001","Rossminoge, Wexford","Number","338"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ecd-13a3-e055-000000000001","St. Helen's, Wexford","Number","1407"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ed8-13a3-e055-000000000001","St. Mary's, Wexford","Number","389"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ed9-13a3-e055-000000000001","Tacumshin, Wexford","Number","242"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eda-13a3-e055-000000000001","Taghmon, Wexford","Number","613"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ee6-13a3-e055-000000000001","Templeludigan, Wexford","Number","248"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ee7-13a3-e055-000000000001","Templetown, Wexford","Number","431"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ee8-13a3-e055-000000000001","The Harrow, Wexford","Number","256"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ee9-13a3-e055-000000000001","The Leap, Wexford","Number","518"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e2f-13a3-e055-000000000001","Tinnacross, Wexford","Number","499"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e30-13a3-e055-000000000001","Tintern, Wexford","Number","889"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e3c-13a3-e055-000000000001","Tombrack, Wexford","Number","410"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e3d-13a3-e055-000000000001","Tomhaggard, Wexford","Number","279"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e44-13a3-e055-000000000001","Wells, Wexford","Number","434"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e46-13a3-e055-000000000001","Wexford No. 1 Urban, Wexford","Number","862"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e5d-13a3-e055-000000000001","Wexford No. 2 Urban, Wexford","Number","2170"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e5c-13a3-e055-000000000001","Wexford No. 3 Urban, Wexford","Number","676"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e45-13a3-e055-000000000001","Wexford Rural, Wexford","Number","7420"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e50-13a3-e055-000000000001","Whitechurch, Wexford, 247119","Number","277"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e51-13a3-e055-000000000001","Whitechurch, Wexford, 247120","Number","325"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e52-13a3-e055-000000000001","Whitemoor, Wexford","Number","311"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e5b-13a3-e055-000000000001","Wingfield, Wexford","Number","547"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e5e-13a3-e055-000000000001","Aghowle, Wicklow","Number","131"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e67-13a3-e055-000000000001","Altidore, Wicklow","Number","185"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e69-13a3-e055-000000000001","Arklow No. 1 Urban, Wicklow","Number","5295"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ee1-13a3-e055-000000000001","Arklow No. 2 Urban, Wicklow","Number","1600"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e68-13a3-e055-000000000001","Arklow Rural, Wicklow","Number","706"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e6a-13a3-e055-000000000001","Aughrim, Wicklow","Number","1020"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e6b-13a3-e055-000000000001","Ballinaclash, Wicklow","Number","339"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e75-13a3-e055-000000000001","Ballinacor, Wicklow","Number","198"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e76-13a3-e055-000000000001","Ballinderry, Wicklow","Number","242"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e77-13a3-e055-000000000001","Ballingate, Wicklow","Number","203"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e81-13a3-e055-000000000001","Ballinglen, Wicklow","Number","117"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e82-13a3-e055-000000000001","Ballinguile, Wicklow","Number","74"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e83-13a3-e055-000000000001","Ballyarthur, Wicklow","Number","548"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e8d-13a3-e055-000000000001","Ballybeg, Wicklow","Number","103"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e8e-13a3-e055-000000000001","Ballycullen, Wicklow","Number","167"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e8f-13a3-e055-000000000001","Baltinglass, Wicklow","Number","1524"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e98-13a3-e055-000000000001","Blessington, Wicklow","Number","2321"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ee2-13a3-e055-000000000001","Bray No. 1, Wicklow","Number","953"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eed-13a3-e055-000000000001","Bray No. 2, Wicklow","Number","3566"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e99-13a3-e055-000000000001","Bray No. 3, Wicklow","Number","3413"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ea3-13a3-e055-000000000001","Brockagh, Wicklow","Number","378"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ea4-13a3-e055-000000000001","Burgage, Wicklow","Number","1129"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eb1-13a3-e055-000000000001","Calary, Wicklow","Number","195"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eb2-13a3-e055-000000000001","Carnew, Wicklow","Number","936"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eb3-13a3-e055-000000000001","Coolattin, Wicklow","Number","146"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ebe-13a3-e055-000000000001","Coolballintaggart, Wicklow","Number","256"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ebf-13a3-e055-000000000001","Coolboy, Wicklow","Number","296"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ec0-13a3-e055-000000000001","Cronebane, Wicklow","Number","257"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ece-13a3-e055-000000000001","Cronelea, Wicklow","Number","93"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ecf-13a3-e055-000000000001","Delgany, Wicklow","Number","3968"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ed0-13a3-e055-000000000001","Donaghmore, Wicklow","Number","230"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ed1-13a3-e055-000000000001","Donard, Wicklow","Number","295"
"F1011C03","Females - 2022","2022","2022","2ae19629-1edb-13a3-e055-000000000001","Dunganstown East, Wicklow","Number","474"
"F1011C03","Females - 2022","2022","2022","2ae19629-1edc-13a3-e055-000000000001","Dunganstown South, Wicklow","Number","455"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eea-13a3-e055-000000000001","Dunganstown West, Wicklow","Number","232"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eeb-13a3-e055-000000000001","Dunlavin, Wicklow","Number","801"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eec-13a3-e055-000000000001","Eadestown, Wicklow","Number","97"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e31-13a3-e055-000000000001","Ennereilly, Wicklow","Number","228"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e32-13a3-e055-000000000001","Enniskerry, Wicklow","Number","1636"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e3e-13a3-e055-000000000001","Glendalough, Wicklow","Number","156"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e3f-13a3-e055-000000000001","Glenealy, Wicklow","Number","1423"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e47-13a3-e055-000000000001","Greystones, Wicklow","Number","4233"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e48-13a3-e055-000000000001","Hartstown, Wicklow","Number","137"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e49-13a3-e055-000000000001","Hollywood, Wicklow","Number","390"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e4a-13a3-e055-000000000001","Humewood, Wicklow","Number","179"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e53-13a3-e055-000000000001","Imael North, Wicklow","Number","123"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e54-13a3-e055-000000000001","Imael South, Wicklow","Number","132"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e55-13a3-e055-000000000001","Kilballyowen, Wicklow","Number","191"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e5f-13a3-e055-000000000001","Kilbride, Wicklow, 257046","Number","532"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e60-13a3-e055-000000000001","Kilbride, Wicklow, 257047","Number","420"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e61-13a3-e055-000000000001","Kilcoole, Wicklow","Number","6271"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e6c-13a3-e055-000000000001","Killinure, Wicklow","Number","188"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e6d-13a3-e055-000000000001","Killiskey, Wicklow","Number","854"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e78-13a3-e055-000000000001","Kilmacanoge, Wicklow","Number","7913"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e79-13a3-e055-000000000001","Kilpipe, Wicklow","Number","224"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e84-13a3-e055-000000000001","Knockrath, Wicklow","Number","127"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e85-13a3-e055-000000000001","Lackan, Wicklow","Number","418"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e90-13a3-e055-000000000001","Lugglass, Wicklow","Number","100"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e91-13a3-e055-000000000001","Money, Wicklow","Number","77"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e92-13a3-e055-000000000001","Moneystown, Wicklow","Number","169"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e9a-13a3-e055-000000000001","Newcastle Lower, Wicklow","Number","1193"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e9b-13a3-e055-000000000001","Newcastle Upper, Wicklow","Number","2443"
"F1011C03","Females - 2022","2022","2022","2ae19629-1e9c-13a3-e055-000000000001","Oldtown, Wicklow","Number","333"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ea5-13a3-e055-000000000001","Ovoca, Wicklow","Number","347"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ea6-13a3-e055-000000000001","Powerscourt, Wicklow","Number","464"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ea7-13a3-e055-000000000001","Rath, Wicklow","Number","142"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ea8-13a3-e055-000000000001","Rathdangan, Wicklow","Number","226"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eb4-13a3-e055-000000000001","Rathdrum, Wicklow","Number","1591"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eee-13a3-e055-000000000001","Rathmichael (Bray), Wicklow","Number","1213"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eb5-13a3-e055-000000000001","Rathsallagh, Wicklow","Number","149"
"F1011C03","Females - 2022","2022","2022","2ae19629-1eb6-13a3-e055-000000000001","Shillelagh, Wicklow","Number","316"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ec1-13a3-e055-000000000001","Stratford, Wicklow","Number","241"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ec2-13a3-e055-000000000001","Talbotstown, Wicklow","Number","214"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ec3-13a3-e055-000000000001","The Grange, Wicklow","Number","236"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ec4-13a3-e055-000000000001","Tinahely, Wicklow","Number","831"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ed2-13a3-e055-000000000001","Tober, Wicklow","Number","256"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ed3-13a3-e055-000000000001","Togher, Wicklow, 257073","Number","188"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ed4-13a3-e055-000000000001","Togher, Wicklow, 257074","Number","776"
"F1011C03","Females - 2022","2022","2022","2ae19629-1edd-13a3-e055-000000000001","Trooperstown, Wicklow","Number","180"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ede-13a3-e055-000000000001","Tuckmill, Wicklow","Number","155"
"F1011C03","Females - 2022","2022","2022","2ae19629-1edf-13a3-e055-000000000001","Wicklow Rural, Wicklow","Number","5203"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ee0-13a3-e055-000000000001","Wicklow Urban, Wicklow","Number","3526"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fb1-13a3-e055-000000000001","Abbey, Clare","Number","279"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fba-13a3-e055-000000000001","Annagh, Clare","Number","239"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fbb-13a3-e055-000000000001","Ayle, Clare","Number","190"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fbc-13a3-e055-000000000001","Ballagh, Clare","Number","87"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fc3-13a3-e055-000000000001","Ballyblood, Clare","Number","73"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fc4-13a3-e055-000000000001","Ballycannan, Clare","Number","483"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fc5-13a3-e055-000000000001","Ballyea, Clare","Number","388"
"F1011C03","Females - 2022","2022","2022","dbab8c3d-d659-4fa5-ad92-f90a6bf64249","Ballyeighter/Glenroe, Clare","Number","113"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fd0-13a3-e055-000000000001","Ballyglass, Clare","Number","3067"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fd1-13a3-e055-000000000001","Ballynacally, Clare","Number","121"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fd9-13a3-e055-000000000001","Ballynahinch, Clare","Number","125"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fda-13a3-e055-000000000001","Ballysteen, Clare","Number","211"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fdb-13a3-e055-000000000001","Ballyvaskin, Clare","Number","202"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fe3-13a3-e055-000000000001","Boherglass, Clare","Number","143"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fe4-13a3-e055-000000000001","Boston, Clare","Number","173"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fe5-13a3-e055-000000000001","Caher, Clare","Number","101"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fed-13a3-e055-000000000001","Caherhurly, Clare","Number","109"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fef-13a3-e055-000000000001","Cahermurphy, Clare","Number","115"
"F1011C03","Females - 2022","2022","2022","d2d757ef-f2c3-4a10-b5f8-f976c6c78335","Cahermurphy/Corlea, Clare","Number","102"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ff7-13a3-e055-000000000001","Cappaghabaun, Clare","Number","111"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ff8-13a3-e055-000000000001","Cappavilla, Clare","Number","585"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ff9-13a3-e055-000000000001","Carran, Clare","Number","78"
"F1011C03","Females - 2022","2022","2022","2ae19629-2003-13a3-e055-000000000001","Carrowbaun, Clare","Number","80"
"F1011C03","Females - 2022","2022","2022","2ae19629-2004-13a3-e055-000000000001","Castlecrine, Clare","Number","249"
"F1011C03","Females - 2022","2022","2022","2ae19629-2005-13a3-e055-000000000001","Castletown, Clare","Number","40"
"F1011C03","Females - 2022","2022","2022","2ae19629-2006-13a3-e055-000000000001","Clareabbey, Clare","Number","1790"
"F1011C03","Females - 2022","2022","2022","2ae19629-200e-13a3-e055-000000000001","Clenagh, Clare","Number","5528"
"F1011C03","Females - 2022","2022","2022","2ae19629-200f-13a3-e055-000000000001","Cloghaun, Clare","Number","97"
"F1011C03","Females - 2022","2022","2022","2ae19629-2018-13a3-e055-000000000001","Cloghera, Clare","Number","286"
"F1011C03","Females - 2022","2022","2022","2ae19629-2019-13a3-e055-000000000001","Clondagad, Clare","Number","341"
"F1011C03","Females - 2022","2022","2022","2ae19629-2021-13a3-e055-000000000001","Cloonadrum, Clare","Number","236"
"F1011C03","Females - 2022","2022","2022","2ae19629-2022-13a3-e055-000000000001","Cloonanaha, Clare","Number","123"
"F1011C03","Females - 2022","2022","2022","2ae19629-2029-13a3-e055-000000000001","Clooncoorha, Clare","Number","201"
"F1011C03","Females - 2022","2022","2022","2ae19629-202a-13a3-e055-000000000001","Clooney, Clare, 037034","Number","119"
"F1011C03","Females - 2022","2022","2022","2ae19629-2037-13a3-e055-000000000001","Clooney, Clare, 037035","Number","277"
"F1011C03","Females - 2022","2022","2022","2ae19629-2038-13a3-e055-000000000001","Cloontra, Clare","Number","157"
"F1011C03","Females - 2022","2022","2022","2ae19629-1f9d-13a3-e055-000000000001","Cloonusker, Clare","Number","153"
"F1011C03","Females - 2022","2022","2022","2ae19629-1f9e-13a3-e055-000000000001","Coolmeen, Clare","Number","125"
"F1011C03","Females - 2022","2022","2022","2ae19629-1f9f-13a3-e055-000000000001","Coolreagh, Clare","Number","104"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fa8-13a3-e055-000000000001","Cooraclare, Clare","Number","257"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fb2-13a3-e055-000000000001","Corrofin, Clare","Number","677"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fb3-13a3-e055-000000000001","Cratloe, Clare","Number","693"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fbd-13a3-e055-000000000001","Creegh, Clare","Number","217"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fbe-13a3-e055-000000000001","Crusheen, Clare","Number","534"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fc6-13a3-e055-000000000001","Dangan, Clare","Number","115"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fc7-13a3-e055-000000000001","Derreen, Clare","Number","61"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fc8-13a3-e055-000000000001","Derrynagittagh, Clare","Number","70"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fd2-13a3-e055-000000000001","Doonbeg, Clare","Number","409"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fd3-13a3-e055-000000000001","Doora, Clare","Number","1092"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fdc-13a3-e055-000000000001","Drumcreehy, Clare","Number","407"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fdd-13a3-e055-000000000001","Drumellihy, Clare","Number","209"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fe6-13a3-e055-000000000001","Drumline, Clare","Number","476"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fe7-13a3-e055-000000000001","Drummaan, Clare","Number","336"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ff0-13a3-e055-000000000001","Dysert, Clare","Number","158"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ff1-13a3-e055-000000000001","Einagh, Clare","Number","161"
"F1011C03","Females - 2022","2022","2022","2ae19629-2034-13a3-e055-000000000001","Ennis No. 1 Urban, Clare","Number","805"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ffb-13a3-e055-000000000001","Ennis No. 2 Urban, Clare","Number","1040"
"F1011C03","Females - 2022","2022","2022","2ae19629-2035-13a3-e055-000000000001","Ennis No. 3 Urban, Clare","Number","110"
"F1011C03","Females - 2022","2022","2022","2ae19629-2036-13a3-e055-000000000001","Ennis No. 4 Urban, Clare","Number","799"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ffa-13a3-e055-000000000001","Ennis Rural, Clare","Number","10166"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ffc-13a3-e055-000000000001","Ennistimon, Clare","Number","1318"
"F1011C03","Females - 2022","2022","2022","2ae19629-2007-13a3-e055-000000000001","Fahymore, Clare","Number","169"
"F1011C03","Females - 2022","2022","2022","2ae19629-2008-13a3-e055-000000000001","Feakle, Clare","Number","227"
"F1011C03","Females - 2022","2022","2022","2ae19629-2010-13a3-e055-000000000001","Formoyle, Clare","Number","107"
"F1011C03","Females - 2022","2022","2022","2ae19629-2011-13a3-e055-000000000001","Furroor, Clare","Number","143"
"F1011C03","Females - 2022","2022","2022","2ae19629-201a-13a3-e055-000000000001","Glendree, Clare","Number","99"
"F1011C03","Females - 2022","2022","2022","2ae19629-201b-13a3-e055-000000000001","Gleninagh, Clare","Number","74"
"F1011C03","Females - 2022","2022","2022","2ae19629-2023-13a3-e055-000000000001","Glenmore, Clare","Number","202"
"F1011C03","Females - 2022","2022","2022","474c0dcb-9782-425a-b173-468d6e8de86e","Inishcaltra South/Inishcaltra North, Clare","Number","183"
"F1011C03","Females - 2022","2022","2022","2ae19629-202d-13a3-e055-000000000001","Kilballyowen, Clare","Number","125"
"F1011C03","Females - 2022","2022","2022","2ae19629-202e-13a3-e055-000000000001","Kilchreest, Clare","Number","230"
"F1011C03","Females - 2022","2022","2022","2ae19629-202f-13a3-e055-000000000001","Kilcloher, Clare","Number","369"
"F1011C03","Females - 2022","2022","2022","2ae19629-2039-13a3-e055-000000000001","Kilfearagh, Clare","Number","182"
"F1011C03","Females - 2022","2022","2022","2ae19629-203a-13a3-e055-000000000001","Kilfenora, Clare","Number","203"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fa0-13a3-e055-000000000001","Kilfiddane, Clare","Number","169"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fa1-13a3-e055-000000000001","Kilkee, Clare","Number","652"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fa2-13a3-e055-000000000001","Kilkishen, Clare","Number","527"
"F1011C03","Females - 2022","2022","2022","2ae19629-1faa-13a3-e055-000000000001","Killadysert, Clare","Number","477"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fab-13a3-e055-000000000001","Killaloe, Clare","Number","1176"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fac-13a3-e055-000000000001","Killanena, Clare","Number","135"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fb4-13a3-e055-000000000001","Killanniv, Clare","Number","421"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fb5-13a3-e055-000000000001","Killard, Clare","Number","146"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fb6-13a3-e055-000000000001","Killaspuglonane, Clare","Number","148"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fbf-13a3-e055-000000000001","Killeely, Clare","Number","461"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fc0-13a3-e055-000000000001","Killilagh, Clare","Number","415"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fc9-13a3-e055-000000000001","Killimer, Clare","Number","201"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fca-13a3-e055-000000000001","Killinaboy, Clare","Number","174"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fcb-13a3-e055-000000000001","Killofin, Clare","Number","150"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fcc-13a3-e055-000000000001","Killokennedy, Clare","Number","75"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fd4-13a3-e055-000000000001","Killone, Clare","Number","323"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fd5-13a3-e055-000000000001","Killuran, Clare","Number","214"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fde-13a3-e055-000000000001","Kilmihil, Clare","Number","361"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fdf-13a3-e055-000000000001","Kilmurry, Clare, 037094","Number","138"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fe8-13a3-e055-000000000001","Kilmurry, Clare, 037095","Number","414"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fe9-13a3-e055-000000000001","Kilnamona, Clare","Number","477"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ff2-13a3-e055-000000000001","Kilraghtis, Clare","Number","300"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ff3-13a3-e055-000000000001","Kilrush Rural, Clare","Number","356"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ff4-13a3-e055-000000000001","Kilrush Urban, Clare","Number","1442"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ffd-13a3-e055-000000000001","Kilseily, Clare","Number","401"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ffe-13a3-e055-000000000001","Kilshanny, Clare","Number","66"
"F1011C03","Females - 2022","2022","2022","2ae19629-2009-13a3-e055-000000000001","Kiltannon, Clare","Number","107"
"F1011C03","Females - 2022","2022","2022","2ae19629-200a-13a3-e055-000000000001","Kiltenanlea, Clare","Number","980"
"F1011C03","Females - 2022","2022","2022","2ae19629-200b-13a3-e055-000000000001","Kiltoraght, Clare","Number","100"
"F1011C03","Females - 2022","2022","2022","2ae19629-2012-13a3-e055-000000000001","Kinturk, Clare","Number","156"
"F1011C03","Females - 2022","2022","2022","2ae19629-2013-13a3-e055-000000000001","Knock, Clare","Number","113"
"F1011C03","Females - 2022","2022","2022","2ae19629-201c-13a3-e055-000000000001","Knocknaboley, Clare","Number","156"
